step,reward_0.5_0.3_0.2,reward_0.4_0.4_0.2,reward_0.6_0.2_0.2
8745,-110.40514476073855,-112.92604514300969,-115.68775742469231
8746,-110.44435051089356,-112.87573604681656,-115.68809476416072
8747,-110.2617678718126,-112.80323199718036,-115.67864385449832
8748,-110.28727974215249,-112.75671659220998,-115.68507093369857
8749,-110.12601838662735,-112.72001632056515,-115.68629347275493
8750,-110.11258835344438,-112.64350206855839,-115.68358433040521
8751,-110.01992124070723,-112.48704016753157,-115.67806225743706
8752,-110.04436303966125,-112.60150819126888,-115.64133473963273
8753,-110.05362424501537,-112.59000970991582,-115.66156198214796
8754,-110.04862730621097,-112.61483116245395,-115.54956823851346
8755,-110.04624253836153,-112.58909187344096,-115.58305877778407
8756,-110.2371747431888,-112.579970515442,-115.67445085058183
8757,-110.23561971073087,-112.51886111440562,-115.6199566826484
8758,-110.2148432233314,-112.50982226233013,-115.65539725434024
8759,-110.30694602245758,-112.4373095441915,-115.75502828031581
8760,-110.21536371581786,-112.6472266782472,-115.70680271874984
8761,-110.32044107956001,-112.57699014938649,-115.69018425220497
8762,-110.2005064625725,-112.65751795201783,-115.74558322864289
8763,-110.22470253526977,-112.69710166468545,-115.73992512152927
8764,-110.13638686291469,-112.62875260277312,-115.73955535360989
8765,-110.20498566360351,-112.67501420700594,-115.79093621602887
8766,-110.23098212495698,-112.56859242407475,-115.76532329942597
8767,-110.21911294437882,-112.58400825779987,-115.70968950211844
8768,-110.23218272557816,-112.6336625385806,-115.67101271488625
8769,-110.27719325099181,-112.61755034457467,-115.65900909378031
8770,-110.31271071037037,-112.66392562318705,-115.6195392458076
8771,-110.12470420506364,-112.78957277395625,-115.66810844224099
8772,-110.02830038872742,-112.78483783568794,-115.69257518978887
8773,-109.94219076093825,-112.8473127817748,-115.61987619458655
8774,-109.82988688778096,-112.74685685107758,-115.70449304820528
8775,-109.74747283528721,-112.71298600822882,-115.67327941742604
8776,-109.81986422900373,-112.68415518857515,-115.6948266912733
8777,-109.70599265424426,-112.68155576483414,-115.68435115091796
8778,-109.74731060567645,-112.71921386037337,-115.7161533816382
8779,-109.71514788501969,-112.71567911525432,-115.8481537739688
8780,-109.80621507785551,-112.78306535005952,-115.72029579022379
8781,-109.77782896704996,-112.72943629661498,-115.77788456121687
8782,-109.75823320298343,-112.69512027815384,-115.71565717716999
8783,-109.59094746157297,-112.64527256287255,-115.8040076112675
8784,-109.4971504229039,-112.49982862979206,-115.83849346557383
8785,-109.53630100236984,-112.46203018613076,-115.78479271940753
8786,-109.39909430993205,-112.49790098284201,-115.7695315372813
8787,-109.30152038337476,-112.38078300891458,-115.73091299092229
8788,-109.21001456284733,-112.3436610458001,-115.72002640617458
8789,-109.3287533502399,-112.38430115483051,-115.76924994046502
8790,-109.4028067455566,-112.37443317072513,-115.83426953325929
8791,-109.36483277105742,-112.32945326174536,-115.8327872875153
8792,-109.45505357600038,-112.23151025025437,-115.83810487477902
8793,-109.55340518631172,-112.27450979907246,-115.88119711891729
8794,-109.63976182680884,-112.2688835402937,-115.87895729408982
8795,-109.6296377548385,-112.33380681491755,-115.87652168661126
8796,-109.62687496722418,-112.2881321974983,-115.83308638528962
8797,-109.64985149642916,-112.2098289890482,-115.80435745938001
8798,-109.69542294916081,-112.2031650955595,-115.9095336799517
8799,-109.732252342224,-112.16069969325326,-115.93574482462259
8800,-109.6536520404344,-112.2372208836584,-116.00067390408134
8801,-109.6771487077399,-112.18974371029138,-116.02123953527229
8802,-109.57128542824572,-112.13458479408612,-116.05010517298159
8803,-109.50370583185065,-112.20562626464849,-115.85897340620937
8804,-109.55436289046632,-112.12320169794889,-115.84713552596622
8805,-109.5540948304081,-111.98933405640143,-115.83161051176793
8806,-109.46455321554009,-111.9297666890374,-115.83877951473953
8807,-109.4272574790313,-111.89507022124447,-115.83581975616072
8808,-109.40896615960918,-111.80098708926491,-115.81344816636039
8809,-109.40223040355286,-111.78746530925804,-115.80323460118018
8810,-109.50135970927761,-111.6935299376942,-115.85736603939336
8811,-109.39127684980559,-111.75030537751412,-115.80669696577378
8812,-109.3581176504334,-111.82505836259035,-115.77983189311236
8813,-109.38972360446988,-111.78604929933427,-115.66172439482997
8814,-109.37039215604838,-111.63941131075879,-115.65707765897263
8815,-109.20612686968062,-111.55494041423233,-115.63689538351787
8816,-109.25386538839739,-111.56710621577432,-115.69002637853264
8817,-109.33181095232021,-111.66263177681485,-115.73526149726932
8818,-109.3323027721357,-111.60326903821723,-115.65614007919217
8819,-109.32133275453772,-111.49051162113895,-115.67630657460272
8820,-109.29448552072955,-111.43313751790228,-115.64476235341087
8821,-109.36075256985312,-111.44509625884507,-115.54456025821403
8822,-109.4100153419048,-111.52447712266164,-115.65298611954984
8823,-109.44756322600601,-111.51598502379863,-115.65070906671338
8824,-109.38541016974213,-111.51922053719468,-115.67668323007848
8825,-109.33142239962426,-111.56271540758881,-115.71307873786981
8826,-109.23812010159061,-111.5698989947709,-115.70194723126798
8827,-109.10444406085965,-111.51263390012649,-115.77037452169219
8828,-109.16475675464682,-111.53025751790777,-115.76677674274504
8829,-109.19182200824036,-111.48848416886125,-115.67160883342292
8830,-109.20258967667645,-111.49004505397173,-115.60927597988227
8831,-109.26811930549853,-111.46449540631639,-115.56323000136442
8832,-109.36959046561603,-111.59169217416988,-115.5170263810407
8833,-109.25538359023633,-111.59198765752177,-115.55841917262171
8834,-109.3160030218789,-111.6155814135189,-115.60350247786388
8835,-109.49425941109502,-111.61537723568053,-115.55808396542615
8836,-109.53995557703024,-111.74061446729971,-115.68745157639177
8837,-109.56212367606149,-111.70710085931805,-115.7205394799393
8838,-109.62892436891606,-111.72962068989563,-115.7687232133727
8839,-109.6300391702944,-111.85117067656407,-115.78235405334826
8840,-109.67030837171674,-111.82172448565609,-115.86118607519373
8841,-109.68009499827687,-111.75731026855125,-115.88746190226169
8842,-109.57871599061865,-111.77209220572887,-115.83044224742528
8843,-109.54449453380744,-111.81963429894112,-115.88145582258852
8844,-109.52785882913655,-111.81849404256431,-115.91305491205776
8845,-109.58703049698205,-111.84473503684474,-115.99903055268304
8846,-109.60124759941641,-111.8862308526179,-116.06763816463067
8847,-109.55756958284525,-111.88249422124935,-115.99674505616157
8848,-109.49690624441891,-111.94951918158884,-115.99272600282784
8849,-109.39240607344502,-112.0261547122069,-116.02662869652316
8850,-109.3576368128861,-111.91030344531272,-116.09062087316111
8851,-109.33609697838557,-111.92615234502148,-116.18297877920818
8852,-109.39340918245048,-111.90819735577017,-116.17036843305598
8853,-109.28046749776695,-111.95357009341004,-116.2186359186388
8854,-109.20185302805561,-111.91949945254215,-116.25375379316489
8855,-109.26762159369133,-111.90306843618117,-116.25471085228673
8856,-109.19628491240913,-111.85321792742218,-116.24204412404735
8857,-109.27265049390962,-111.85306001288947,-116.27311703250987
8858,-109.25269011044381,-111.91098031197518,-116.31663249008331
8859,-109.22746418912345,-111.93446000544365,-116.23334650473542
8860,-109.13740326153324,-112.01519501204476,-116.3028578884163
8861,-109.06464162889463,-112.03276449049078,-116.24556307614097
8862,-109.1987633924486,-112.0479547996988,-116.2302672843442
8863,-109.26563279349651,-112.07438079365937,-116.34732379622122
8864,-109.32964744378964,-112.12800756566844,-116.36125630554588
8865,-109.41697342538423,-112.23419842297267,-116.34183447062946
8866,-109.4235852675444,-112.21076838517693,-116.31147642391701
8867,-109.33661144421139,-112.28688020534764,-116.34844536258706
8868,-109.28882869844558,-112.33284788790029,-116.3882538143383
8869,-109.18097510422209,-112.24468165499789,-116.23641987427655
8870,-109.25004017163229,-112.32453983981947,-116.21241614237664
8871,-109.26023685684262,-112.3545718943484,-116.29118140757504
8872,-109.1443200689367,-112.32191863134192,-116.40531992309721
8873,-109.10574132513105,-112.37718773547977,-116.43760763851151
8874,-109.14031607325185,-112.35227426262634,-116.46493989923101
8875,-109.02317918333304,-112.38858059102981,-116.47521982232962
8876,-109.04246985538663,-112.40263027993512,-116.43316596570412
8877,-109.07440163227868,-112.35363616261854,-116.48833487727835
8878,-108.95066008884525,-112.32277150377779,-116.44050001849648
8879,-108.98040186434005,-112.20613491025674,-116.4606176396802
8880,-108.89562471950657,-112.20440255341285,-116.37696326546804
8881,-108.95035564090114,-112.21583136388662,-116.34099177469693
8882,-108.94524224289901,-112.14973001257424,-116.38562429541778
8883,-108.96220056035199,-112.03935256241604,-116.39964134993284
8884,-108.95166778719732,-112.0284850025354,-116.36164446641462
8885,-109.00895540300326,-112.03796408594332,-116.32742155307713
8886,-109.05759815864647,-111.94878643632437,-116.33616828894472
8887,-109.09169854250302,-111.93756292604758,-116.27323726704277
8888,-108.9676608322103,-111.83452707559397,-116.26402291959315
8889,-108.95463274931502,-111.90525987566886,-116.31541797723034
8890,-108.87322649426142,-111.91530558570156,-116.28348774324819
8891,-108.83656341165776,-111.89751363641491,-116.27106876611711
8892,-108.80848924243617,-111.91609118544125,-116.24807084900041
8893,-108.74888209857563,-111.93175760733969,-116.29239376644531
8894,-108.63665109147804,-112.01511342437374,-116.30141978070237
8895,-108.55180620506582,-111.8941508401616,-116.21741561547091
8896,-108.6903502773061,-111.86819453471402,-116.24268129506349
8897,-108.63454124491,-111.93087860126161,-116.27717091829592
8898,-108.73232813816071,-111.87539643643632,-116.18600273494289
8899,-108.64621118084676,-111.87073224963952,-116.27663986655985
8900,-108.5904401283571,-111.79507979776268,-116.27884895316014
8901,-108.65969851365666,-111.80791878088472,-116.25393830105203
8902,-108.74424822895003,-111.74666842509122,-116.29743416606715
8903,-108.86241979946081,-111.73957876265698,-116.26332764280386
8904,-108.95744147590936,-111.710095280298,-116.3238689587869
8905,-108.88096488287587,-111.77962859942127,-116.3305319850062
8906,-108.90976258329104,-111.72244906978504,-116.39257176464953
8907,-108.97527060024893,-111.69020375030655,-116.48235667488039
8908,-109.0386746808104,-111.63948750556719,-116.45053482165483
8909,-109.07252355418012,-111.61261130693845,-116.39608985479393
8910,-109.11871826167936,-111.65522968856985,-116.38597788303014
8911,-108.93281806348048,-111.81662907926311,-116.37285347973693
8912,-109.12797675476021,-111.72583964864677,-116.42417196656959
8913,-109.02547736761488,-111.73656189896333,-116.38156202628464
8914,-109.03760162916629,-111.68257024761994,-116.4454851481461
8915,-109.07702464866239,-111.55679794691997,-116.47975525970136
8916,-108.99204125139777,-111.58378664019378,-116.50681119213338
8917,-109.01853134803378,-111.63255096628812,-116.4812132335998
8918,-108.93663365767907,-111.64227137471374,-116.48563026202036
8919,-108.90541749864853,-111.69035660412118,-116.41062114370813
8920,-108.92375170151018,-111.63372505074113,-116.39731152676421
8921,-108.87428911968539,-111.68157892819244,-116.38250448103544
8922,-108.8781906960891,-111.60950517208886,-116.34410208304209
8923,-108.83840478893867,-111.61155166053112,-116.34621610173676
8924,-108.88656883772381,-111.5768932746769,-116.38592260990472
8925,-108.91830694682984,-111.54519365585332,-116.34782880084731
8926,-108.89773578307583,-111.56088665425105,-116.30673052923865
8927,-108.90797187251502,-111.5438104004462,-116.24349084348525
8928,-108.89358106006304,-111.58926883401462,-116.23362847205459
8929,-108.8657386387058,-111.57857112228928,-116.33299745142224
8930,-108.8481594708124,-111.53708610789577,-116.41667142114878
8931,-108.92401057851295,-111.55519483188328,-116.46143169326638
8932,-108.91785831588213,-111.54159028005421,-116.48247685649724
8933,-108.93080952581433,-111.53441655738165,-116.55628649539922
8934,-109.0784147996643,-111.57655488678728,-116.46619850004372
8935,-109.17845837498038,-111.4738365841497,-116.44122746413811
8936,-109.05546970262314,-111.50547906237567,-116.32357179727157
8937,-109.18198925899205,-111.55059539900431,-116.20492410031771
8938,-109.2123112532395,-111.47841587599602,-116.1951623249817
8939,-109.32169830657803,-111.51713353872393,-116.14976312475143
8940,-109.24678000905553,-111.56214511634371,-116.254228851048
8941,-109.21357202043492,-111.57262202434617,-116.25903687698484
8942,-109.20585378939535,-111.51186738985268,-116.22419242605974
8943,-109.32051677966348,-111.5264255665556,-116.26587890959777
8944,-109.46131038043973,-111.62580917754141,-116.17962380225917
8945,-109.57929498804299,-111.5564867549193,-116.24305435992315
8946,-109.62817423519272,-111.44747778456129,-116.24715007323744
8947,-109.66368058181585,-111.45453231544235,-116.3723609283361
8948,-109.80544417694793,-111.425782212827,-116.35504140736325
8949,-109.64952355214301,-111.43718012073056,-116.29262635885053
8950,-109.69703268152169,-111.44518154845345,-116.37795750494061
8951,-109.72915681606344,-111.53866168281016,-116.35638842163645
8952,-109.7152196684193,-111.64477757204475,-116.26618324219702
8953,-109.60007333816083,-111.55421782726133,-116.28827438267967
8954,-109.41292751730805,-111.47811607094748,-116.38799580972896
8955,-109.42778589768993,-111.39112283422625,-116.39073471628636
8956,-109.31497179991453,-111.42223032148489,-116.3517554822117
8957,-109.3359438610994,-111.34444846992571,-116.40256320072676
8958,-109.32349800883807,-111.39549482336136,-116.29897815545695
8959,-109.23491153072152,-111.36194498720238,-116.32198453794027
8960,-109.17933592136367,-111.41222305986639,-116.30959196198972
8961,-109.28832175866677,-111.4216949190133,-116.36379824249056
8962,-109.40671659998627,-111.35747311056093,-116.33503677807563
8963,-109.48833824921036,-111.43658902553338,-116.37551857848788
8964,-109.39382775536143,-111.44668951899143,-116.2905994818336
8965,-109.27239050168808,-111.45045695199565,-116.23873474758304
8966,-109.30866068058174,-111.37048834537646,-116.3414054857459
8967,-109.27363782503738,-111.34819714275969,-116.33817353387651
8968,-109.22875275880887,-111.29543289312937,-116.36180720362074
8969,-109.14414046714809,-111.23881921124914,-116.36264153249664
8970,-109.19109196850108,-111.19096645159786,-116.34336477099134
8971,-109.23126180917875,-111.2251790573306,-116.33752039722134
8972,-109.18363522083254,-111.21147184381255,-116.32964390124859
8973,-109.08627170485869,-111.10760010255447,-116.37248876518136
8974,-109.122232512003,-111.16219110008038,-116.36412299912524
8975,-109.18298039561367,-111.22493471398198,-116.33003957342649
8976,-109.05823190468556,-111.34665332242311,-116.2794063437066
